object_type,condition,label,frame_number,timestamp,point_id,x,y,z,range,velocity_radial,velocity_x,velocity_y,velocity_z,velocity_magnitude,is_moving,motion_type,snr,noise,peak_value,rcs,azimuth,elevation,doppler_idx,range_idx,condition_confidence
lock,moving,lock_moving,11,16.943373,1,0.0,1.98,0.0,1.98,3.1000000000000085,0.0,3.1000000000000085,0.0,3.1000000000000085,True,medium,31.04,10.0,61.04,-16.237466601489537,0.0,0.0,870,45,1.0
lock,moving,lock_moving,11,16.943373,2,0.0,44.352,0.0,44.352,6.63,0.0,6.63,0.0,6.63,True,fast,5.0,10.0,35.0,10.915652227028673,0.0,0.0,51,1008,1.0
lock,moving,lock_moving,11,16.943373,3,-0.0410012712650872,2.3756462059310612,0.0,2.376,2.219999999999999,-0.03830926860626833,2.2196694348345765,0.0,2.219999999999999,True,medium,30.248,10.0,60.248000000000005,-14.001974386076782,-0.98876953125,0.0,1094,54,1.0
lock,moving,lock_moving,11,16.943373,4,0.0,0.044,0.0,0.044,8.950000000000003,0.0,8.950000000000003,0.0,8.950000000000003,True,fast,34.912,10.0,64.912,-58.753500316190014,0.0,0.0,915,1,1.0
lock,moving,lock_moving,11,16.943373,5,0.0,0.264,0.0,0.264,6.63,0.0,6.63,0.0,6.63,True,fast,34.472,10.0,64.47200000000001,-43.08394465403776,0.0,0.0,51,6,1.0
lock,moving,lock_moving,11,16.943373,6,0.05876195479548645,1.8910872620449362,0.0,1.892,3.760000000000005,0.11677851481555464,3.7581861021611895,0.0,3.760000000000005,True,medium,31.216,10.0,61.216,-16.812426636492802,1.77978515625,0.0,952,43,1.0
lock,moving,lock_moving,11,16.943373,7,0.0,0.088,0.0,0.088,16.64,0.0,16.64,0.0,16.64,True,fast,34.824,10.0,64.824,-54.20968602945281,0.0,0.0,128,2,1.0
lock,moving,lock_moving,19,18.943373305,0,-0.143283475960635,40.39174586280613,0.0,40.391999999999996,43.03,-0.15264131438369294,43.02972926511557,0.0,43.03,True,fast,5.0,10.0,35.0,9.294769127059155,-0.2032470703125,0.0,331,918,1.0
lock,moving,lock_moving,19,18.943373305,1,0.0,1.98,0.0,1.98,2.710000000000008,0.0,2.710000000000008,0.0,2.710000000000008,True,medium,31.04,10.0,61.04,-16.237466601489537,0.0,0.0,867,45,1.0
lock,moving,lock_moving,19,18.943373305,2,0.0,44.352,0.0,44.352,6.63,0.0,6.63,0.0,6.63,True,fast,5.0,10.0,35.0,10.915652227028673,0.0,0.0,51,1008,1.0
lock,moving,lock_moving,19,18.943373305,3,-0.04327911966870316,2.5076265507050093,0.0,2.508,2.219999999999999,-0.03830926860626833,2.2196694348345765,0.0,2.219999999999999,True,medium,29.984,10.0,59.984,-13.363696517604694,-0.98876953125,0.0,1094,57,1.0
lock,moving,lock_moving,19,18.943373305,4,0.0,0.044,0.0,0.044,8.689999999999998,0.0,8.689999999999998,0.0,8.689999999999998,True,fast,34.912,10.0,64.912,-58.753500316190014,0.0,0.0,913,1,1.0
lock,moving,lock_moving,19,18.943373305,5,0.0,0.264,0.0,0.264,6.63,0.0,6.63,0.0,6.63,True,fast,34.472,10.0,64.47200000000001,-43.08394465403776,0.0,0.0,51,6,1.0
lock,moving,lock_moving,19,18.943373305,6,0.02938452152903552,1.8917718017494893,0.0,1.892,3.6500000000000057,0.056687898298615126,3.649559765531526,0.0,3.6500000000000057,True,medium,31.216,10.0,61.216,-16.812426636492802,0.889892578125,0.0,1105,43,1.0
lock,moving,lock_moving,19,18.943373305,7,0.0,0.088,0.0,0.088,16.64,0.0,16.64,0.0,16.64,True,fast,34.824,10.0,64.824,-54.20968602945281,0.0,0.0,128,2,1.0
lock,moving,lock_moving,22,19.69337498,0,-0.14343955817845705,40.435745585968235,0.0,40.436,43.03,-0.15264131438369294,43.02972926511557,0.0,43.03,True,fast,5.0,10.0,35.0,9.313635651304594,-0.2032470703125,0.0,331,919,1.0
lock,moving,lock_moving,22,19.69337498,1,0.0,1.98,0.0,1.98,3.1000000000000085,0.0,3.1000000000000085,0.0,3.1000000000000085,True,medium,31.04,10.0,61.04,-16.237466601489537,0.0,0.0,870,45,1.0
lock,moving,lock_moving,22,19.69337498,2,0.0,44.352,0.0,44.352,6.5,0.0,6.5,0.0,6.5,True,fast,5.0,10.0,35.0,10.915652227028673,0.0,0.0,50,1008,1.0
lock,moving,lock_moving,22,19.69337498,3,0.07983489727192279,2.9469187958234584,0.0,2.948,7.140000000000001,0.1933586046545213,7.137381344022895,0.0,7.140000000000001,True,fast,29.104,10.0,59.104,-11.535401493297485,1.55181884765625,0.0,978,67,1.0
lock,moving,lock_moving,22,19.69337498,4,0.0,0.044,0.0,0.044,8.820000000000007,0.0,8.820000000000007,0.0,8.820000000000007,True,fast,34.912,10.0,64.912,-58.753500316190014,0.0,0.0,914,1,1.0
lock,moving,lock_moving,22,19.69337498,5,0.0,0.264,0.0,0.264,6.5,0.0,6.5,0.0,6.5,True,fast,34.472,10.0,64.47200000000001,-43.08394465403776,0.0,0.0,50,6,1.0
lock,moving,lock_moving,22,19.69337498,6,0.007038465508727228,2.06798802220982,0.0,2.068,6.509999999999991,0.022156871596621948,6.50996229428719,0.0,6.509999999999991,True,fast,30.864,10.0,60.864000000000004,-15.693628885346023,0.19500732421875,0.0,1127,47,1.0
lock,moving,lock_moving,22,19.69337498,7,0.0,0.088,0.0,0.088,16.64,0.0,16.64,0.0,16.64,True,fast,34.824,10.0,64.824,-54.20968602945281,0.0,0.0,128,2,1.0
lock,moving,lock_moving,23,19.943372245,0,-0.14265914708934685,40.215746970157745,0.0,40.216,43.03,-0.15264131438369294,43.02972926511557,0.0,43.03,True,fast,5.0,10.0,35.0,9.219097461206246,-0.2032470703125,0.0,331,914,1.0
lock,moving,lock_moving,23,19.943372245,1,0.0,1.98,0.0,1.98,2.969999999999999,0.0,2.969999999999999,0.0,2.969999999999999,True,medium,31.04,10.0,61.04,-16.237466601489537,0.0,0.0,869,45,1.0
lock,moving,lock_moving,23,19.943372245,2,0.0,44.352,0.0,44.352,6.63,0.0,6.63,0.0,6.63,True,fast,5.0,10.0,35.0,10.915652227028673,0.0,0.0,51,1008,1.0
lock,moving,lock_moving,23,19.943372245,3,0.061650825626429255,2.551255215712372,0.0,2.552,4.680000000000007,0.11305872411116352,4.678634173014857,0.0,4.680000000000007,True,medium,29.896,10.0,59.896,-13.161059210690581,1.38427734375,0.0,1036,58,1.0
lock,moving,lock_moving,23,19.943372245,4,0.0,0.044,0.0,0.044,8.560000000000002,0.0,8.560000000000002,0.0,8.560000000000002,True,fast,34.912,10.0,64.912,-58.753500316190014,0.0,0.0,912,1,1.0
lock,moving,lock_moving,23,19.943372245,5,0.0,0.264,0.0,0.264,6.63,0.0,6.63,0.0,6.63,True,fast,34.472,10.0,64.47200000000001,-43.08394465403776,0.0,0.0,51,6,1.0
lock,moving,lock_moving,23,19.943372245,6,-0.022323623504059382,2.155884425435104,0.0,2.1559999999999997,7.030000000000001,-0.07278992265006377,7.029623149725782,0.0,7.030000000000001,True,fast,30.688000000000002,10.0,60.688,-15.17843618754781,-0.59326171875,0.0,1131,49,1.0
lock,moving,lock_moving,23,19.943372245,7,0.0,0.088,0.0,0.088,16.64,0.0,16.64,0.0,16.64,True,fast,34.824,10.0,64.824,-54.20968602945281,0.0,0.0,128,2,1.0
lock,moving,lock_moving,25,20.44336859,0,-0.143283475960635,40.39174586280613,0.0,40.391999999999996,43.03,-0.15264131438369294,43.02972926511557,0.0,43.03,True,fast,5.0,10.0,35.0,9.294769127059155,-0.2032470703125,0.0,331,918,1.0
lock,moving,lock_moving,25,20.44336859,1,0.0,1.98,0.0,1.98,2.969999999999999,0.0,2.969999999999999,0.0,2.969999999999999,True,medium,31.04,10.0,61.04,-16.237466601489537,0.0,0.0,869,45,1.0
lock,moving,lock_moving,25,20.44336859,2,0.0,44.352,0.0,44.352,6.63,0.0,6.63,0.0,6.63,True,fast,5.0,10.0,35.0,10.915652227028673,0.0,0.0,51,1008,1.0
lock,moving,lock_moving,25,20.44336859,3,-0.0403182969816999,2.595686890772555,0.0,2.5959999999999996,3.6500000000000057,-0.05668789829861513,3.649559765531526,0.0,3.6500000000000057,True,medium,29.808,10.0,59.808,-12.963204485468708,-0.889892578125,0.0,1105,59,1.0
lock,moving,lock_moving,25,20.44336859,4,0.0,0.044,0.0,0.044,8.820000000000007,0.0,8.820000000000007,0.0,8.820000000000007,True,fast,34.912,10.0,64.912,-58.753500316190014,0.0,0.0,914,1,1.0
lock,moving,lock_moving,25,20.44336859,5,0.0,0.264,0.0,0.264,6.63,0.0,6.63,0.0,6.63,True,fast,34.472,10.0,64.47200000000001,-43.08394465403776,0.0,0.0,51,6,1.0
lock,moving,lock_moving,25,20.44336859,6,0.03720485725906061,2.155678964641148,0.0,2.1559999999999997,2.219999999999999,0.03830926860626833,2.2196694348345765,0.0,2.219999999999999,True,medium,30.688000000000002,10.0,60.688,-15.17843618754781,0.98876953125,0.0,1094,49,1.0
lock,moving,lock_moving,25,20.44336859,7,0.0,0.088,0.0,0.088,16.64,0.0,16.64,0.0,16.64,True,fast,34.824,10.0,64.824,-54.20968602945281,0.0,0.0,128,2,1.0
lock,moving,lock_moving,27,20.94338336,0,-0.14250306487152478,40.17174724699564,0.0,40.172,43.03,-0.15264131438369294,43.02972926511557,0.0,43.03,True,fast,5.0,10.0,35.0,9.200127928171497,-0.2032470703125,0.0,331,913,1.0
lock,moving,lock_moving,27,20.94338336,1,0.0,1.98,0.0,1.98,2.969999999999999,0.0,2.969999999999999,0.0,2.969999999999999,True,medium,31.04,10.0,61.04,-16.237466601489537,0.0,0.0,869,45,1.0
lock,moving,lock_moving,27,20.94338336,2,0.0,44.352,0.0,44.352,6.63,0.0,6.63,0.0,6.63,True,fast,5.0,10.0,35.0,10.915652227028673,0.0,0.0,51,1008,1.0
lock,moving,lock_moving,27,20.94338336,3,0.05823499629838202,2.5953467369902863,0.0,2.5959999999999996,6.890000000000015,0.15456052561473538,6.888266185617532,0.0,6.890000000000015,True,fast,29.808,10.0,59.808,-12.963204485468708,1.285400390625,0.0,1053,59,1.0
lock,moving,lock_moving,27,20.94338336,4,0.0,0.044,0.0,0.044,8.689999999999998,0.0,8.689999999999998,0.0,8.689999999999998,True,fast,34.912,10.0,64.912,-58.753500316190014,0.0,0.0,913,1,1.0
lock,moving,lock_moving,27,20.94338336,5,0.0,0.264,0.0,0.264,6.63,0.0,6.63,0.0,6.63,True,fast,34.472,10.0,64.47200000000001,-43.08394465403776,0.0,0.0,51,6,1.0
lock,moving,lock_moving,27,20.94338336,6,-0.05808153042163841,2.243248210926263,0.0,2.2439999999999998,2.3400000000000034,-0.06056630177657491,2.3392160488268554,0.0,2.3400000000000034,True,medium,30.512,10.0,60.512,-14.689695706157877,-1.483154296875,0.0,1018,51,1.0
lock,moving,lock_moving,27,20.94338336,7,0.0,0.088,0.0,0.088,16.64,0.0,16.64,0.0,16.64,True,fast,34.824,10.0,64.824,-54.20968602945281,0.0,0.0,128,2,1.0
lock,moving,lock_moving,29,21.443361155,0,-0.14234698265370277,40.12774752383355,0.0,40.128,43.03,-0.15264131438369294,43.02972926511557,0.0,43.03,True,fast,5.0,10.0,35.0,9.1811376582518,-0.2032470703125,0.0,331,912,1.0
lock,moving,lock_moving,29,21.443361155,1,0.0,1.98,0.0,1.98,2.450000000000003,0.0,2.450000000000003,0.0,2.450000000000003,True,medium,31.04,10.0,61.04,-16.237466601489537,0.0,0.0,865,45,1.0
lock,moving,lock_moving,29,21.443361155,2,0.0,44.352,0.0,44.352,6.63,0.0,6.63,0.0,6.63,True,fast,5.0,10.0,35.0,10.915652227028673,0.0,0.0,51,1008,1.0
lock,moving,lock_moving,29,21.443361155,3,-0.04251983686749784,2.4636331024470266,0.0,2.464,2.219999999999999,-0.03830926860626833,2.2196694348345765,0.0,2.219999999999999,True,medium,30.072,10.0,60.072,-13.571279166128804,-0.98876953125,0.0,1094,56,1.0
lock,moving,lock_moving,29,21.443361155,4,0.0,0.044,0.0,0.044,8.950000000000003,0.0,8.950000000000003,0.0,8.950000000000003,True,fast,34.912,10.0,64.912,-58.753500316190014,0.0,0.0,915,1,1.0
lock,moving,lock_moving,29,21.443361155,5,0.0,0.264,0.0,0.264,6.63,0.0,6.63,0.0,6.63,True,fast,34.472,10.0,64.47200000000001,-43.08394465403776,0.0,0.0,51,6,1.0
lock,moving,lock_moving,29,21.443361155,6,0.03188987765062338,1.8477248268352697,0.0,1.8479999999999999,2.219999999999999,0.03830926860626833,2.2196694348345765,0.0,2.219999999999999,True,medium,31.304000000000002,10.0,61.304,-17.112441898296126,0.98876953125,0.0,1094,42,1.0
lock,moving,lock_moving,29,21.443361155,7,0.0,0.088,0.0,0.088,16.64,0.0,16.64,0.0,16.64,True,fast,34.824,10.0,64.824,-54.20968602945281,0.0,0.0,128,2,1.0
lock,moving,lock_moving,30,0.21853587,0,-0.14265914708934685,40.215746970157745,0.0,40.216,43.03,-0.15264131438369294,43.02972926511557,0.0,43.03,True,fast,5.0,10.0,35.0,9.219097461206246,-0.2032470703125,0.0,331,914,1.0
lock,moving,lock_moving,30,0.21853587,1,0.0,1.98,0.0,1.98,3.1000000000000085,0.0,3.1000000000000085,0.0,3.1000000000000085,True,medium,31.04,10.0,61.04,-16.237466601489537,0.0,0.0,870,45,1.0
lock,moving,lock_moving,30,0.21853587,2,0.0,44.352,0.0,44.352,6.63,0.0,6.63,0.0,6.63,True,fast,5.0,10.0,35.0,10.915652227028673,0.0,0.0,51,1008,1.0
lock,moving,lock_moving,30,0.21853587,3,0.051933809344698864,2.507462238887547,0.0,2.508,8.840000000000003,0.18305218285771058,8.83810454217142,0.0,8.840000000000003,True,fast,29.984,10.0,59.984,-13.363696517604694,1.1865234375,0.0,1068,57,1.0
lock,moving,lock_moving,30,0.21853587,4,0.0,0.044,0.0,0.044,8.689999999999998,0.0,8.689999999999998,0.0,8.689999999999998,True,fast,34.912,10.0,64.912,-58.753500316190014,0.0,0.0,913,1,1.0
lock,moving,lock_moving,30,0.21853587,5,0.0,0.264,0.0,0.264,6.63,0.0,6.63,0.0,6.63,True,fast,34.472,10.0,64.47200000000001,-43.08394465403776,0.0,0.0,51,6,1.0
lock,moving,lock_moving,30,0.21853587,6,-0.027107082197969565,2.2438362698946444,0.0,2.2439999999999998,6.1200000000000045,-0.07392840599446251,6.119553463349035,0.0,6.1200000000000045,True,fast,30.512,10.0,60.512,-14.689695706157877,-0.692138671875,0.0,1124,51,1.0
lock,moving,lock_moving,30,0.21853587,7,0.0,0.088,0.0,0.088,16.64,0.0,16.64,0.0,16.64,True,fast,34.824,10.0,64.824,-54.20968602945281,0.0,0.0,128,2,1.0
lock,moving,lock_moving,31,0.468532945,0,-0.1428152293071689,40.25974669331984,0.0,40.26,43.03,-0.15264131438369294,43.02972926511557,0.0,43.03,True,fast,5.0,10.0,35.0,9.23804630259491,-0.2032470703125,0.0,331,915,1.0
lock,moving,lock_moving,31,0.468532945,1,0.0,1.98,0.0,1.98,2.8400000000000034,0.0,2.8400000000000034,0.0,2.8400000000000034,True,medium,31.04,10.0,61.04,-16.237466601489537,0.0,0.0,868,45,1.0
lock,moving,lock_moving,31,0.468532945,2,0.0,44.352,0.0,44.352,6.63,0.0,6.63,0.0,6.63,True,fast,5.0,10.0,35.0,10.915652227028673,0.0,0.0,51,1008,1.0
lock,moving,lock_moving,31,0.468532945,3,0.050111570420323465,2.41948110769851,0.0,2.42,8.840000000000003,0.18305218285771058,8.83810454217142,0.0,8.840000000000003,True,fast,30.16,10.0,60.16,-13.783978368738232,1.1865234375,0.0,1068,55,1.0
lock,moving,lock_moving,31,0.468532945,4,0.0,0.044,0.0,0.044,8.560000000000002,0.0,8.560000000000002,0.0,8.560000000000002,True,fast,34.912,10.0,64.912,-58.753500316190014,0.0,0.0,912,1,1.0
lock,moving,lock_moving,31,0.468532945,5,0.0,0.264,0.0,0.264,6.63,0.0,6.63,0.0,6.63,True,fast,34.472,10.0,64.47200000000001,-43.08394465403776,0.0,0.0,51,6,1.0
lock,moving,lock_moving,31,0.468532945,6,-0.05587888705662666,2.0232284967302414,0.0,2.024,9.740000000000009,-0.26890333988712656,9.736287331103048,0.0,9.740000000000009,True,fast,30.951999999999998,10.0,60.952,-15.961819503622742,-1.58203125,0.0,998,46,1.0
lock,moving,lock_moving,31,0.468532945,7,0.0,0.088,0.0,0.088,16.64,0.0,16.64,0.0,16.64,True,fast,34.824,10.0,64.824,-54.20968602945281,0.0,0.0,128,2,1.0
lock,moving,lock_moving,33,0.96853205,0,-0.14312739374281297,40.34774613964404,0.0,40.348,43.03,-0.15264131438369294,43.02972926511557,0.0,43.03,True,fast,5.0,10.0,35.0,9.275882090650896,-0.2032470703125,0.0,331,917,1.0
lock,moving,lock_moving,33,0.96853205,1,0.0,1.98,0.0,1.98,2.969999999999999,0.0,2.969999999999999,0.0,2.969999999999999,True,medium,31.04,10.0,61.04,-16.237466601489537,0.0,0.0,869,45,1.0
lock,moving,lock_moving,33,0.96853205,2,0.0,44.352,0.0,44.352,6.63,0.0,6.63,0.0,6.63,True,fast,5.0,10.0,35.0,10.915652227028673,0.0,0.0,51,1008,1.0
lock,moving,lock_moving,33,0.96853205,3,-0.03462391442837546,2.507760990315795,0.0,2.508,4.950000000000017,-0.06833667321389916,4.949528270360139,0.0,4.950000000000017,True,medium,29.984,10.0,59.984,-13.363696517604694,-0.791015625,0.0,1115,57,1.0
lock,moving,lock_moving,33,0.96853205,4,0.0,0.044,0.0,0.044,8.299999999999997,0.0,8.299999999999997,0.0,8.299999999999997,True,fast,34.912,10.0,64.912,-58.753500316190014,0.0,0.0,910,1,1.0
lock,moving,lock_moving,33,0.96853205,5,0.0,0.264,0.0,0.264,6.63,0.0,6.63,0.0,6.63,True,fast,34.472,10.0,64.47200000000001,-43.08394465403776,0.0,0.0,51,6,1.0
lock,moving,lock_moving,33,0.96853205,6,0.03340844325303402,1.935711723351235,0.0,1.936,2.219999999999999,0.03830926860626833,2.2196694348345765,0.0,2.219999999999999,True,medium,31.128,10.0,61.128,-16.520889053411153,0.98876953125,0.0,1094,44,1.0
lock,moving,lock_moving,33,0.96853205,7,0.0,0.088,0.0,0.088,16.64,0.0,16.64,0.0,16.64,True,fast,34.824,10.0,64.824,-54.20968602945281,0.0,0.0,128,2,1.0
lock,moving,lock_moving,34,1.21853318,0,-0.1429713115249909,40.303746416481935,0.0,40.303999999999995,43.03,-0.15264131438369294,43.02972926511557,0.0,43.03,True,fast,5.0,10.0,35.0,9.25697449742853,-0.2032470703125,0.0,331,916,1.0
lock,moving,lock_moving,34,1.21853318,1,0.0,1.98,0.0,1.98,3.1000000000000085,0.0,3.1000000000000085,0.0,3.1000000000000085,True,medium,31.04,10.0,61.04,-16.237466601489537,0.0,0.0,870,45,1.0
lock,moving,lock_moving,34,1.21853318,2,0.0,44.352,0.0,44.352,6.5,0.0,6.5,0.0,6.5,True,fast,5.0,10.0,35.0,10.915652227028673,0.0,0.0,50,1008,1.0
lock,moving,lock_moving,34,1.21853318,3,0.08477909785304032,2.9467807018112535,0.0,2.948,4.410000000000011,0.12682354868789306,4.408176015938826,0.0,4.410000000000011,True,medium,29.104,10.0,59.104,-11.535401493297485,1.64794921875,0.0,957,67,1.0
lock,moving,lock_moving,34,1.21853318,4,0.0,0.044,0.0,0.044,8.430000000000007,0.0,8.430000000000007,0.0,8.430000000000007,True,fast,34.912,10.0,64.912,-58.753500316190014,0.0,0.0,911,1,1.0
lock,moving,lock_moving,34,1.21853318,5,0.0,0.264,0.0,0.264,6.5,0.0,6.5,0.0,6.5,True,fast,34.472,10.0,64.47200000000001,-43.08394465403776,0.0,0.0,50,6,1.0
lock,moving,lock_moving,34,1.21853318,6,-0.026765232067078728,1.9798190882887243,0.0,1.98,2.0900000000000034,-0.028252189404138702,2.0898090376381013,0.0,2.0900000000000034,True,medium,31.04,10.0,61.04,-16.237466601489537,-0.7745361328125,0.0,1093,45,1.0
lock,moving,lock_moving,34,1.21853318,7,0.0,0.088,0.0,0.088,16.64,0.0,16.64,0.0,16.64,True,fast,34.824,10.0,64.824,-54.20968602945281,0.0,0.0,128,2,1.0
lock,moving,lock_moving,37,1.96854383,0,-0.14343955817845705,40.435745585968235,0.0,40.436,43.03,-0.15264131438369294,43.02972926511557,0.0,43.03,True,fast,5.0,10.0,35.0,9.313635651304594,-0.2032470703125,0.0,331,919,1.0
lock,moving,lock_moving,37,1.96854383,1,0.0,1.98,0.0,1.98,2.8400000000000034,0.0,2.8400000000000034,0.0,2.8400000000000034,True,medium,31.04,10.0,61.04,-16.237466601489537,0.0,0.0,868,45,1.0
lock,moving,lock_moving,37,1.96854383,2,0.0,44.352,0.0,44.352,6.63,0.0,6.63,0.0,6.63,True,fast,5.0,10.0,35.0,10.915652227028673,0.0,0.0,51,1008,1.0
lock,moving,lock_moving,37,1.96854383,3,-0.028701616444908953,2.3758266387119766,0.0,2.376,6.1200000000000045,-0.07392840599446251,6.119553463349035,0.0,6.1200000000000045,True,fast,30.248,10.0,60.248000000000005,-14.001974386076782,-0.692138671875,0.0,1124,54,1.0
lock,moving,lock_moving,37,1.96854383,4,0.0,0.044,0.0,0.044,8.689999999999998,0.0,8.689999999999998,0.0,8.689999999999998,True,fast,34.912,10.0,64.912,-58.753500316190014,0.0,0.0,913,1,1.0
lock,moving,lock_moving,37,1.96854383,5,0.0,0.264,0.0,0.264,6.63,0.0,6.63,0.0,6.63,True,fast,34.472,10.0,64.47200000000001,-43.08394465403776,0.0,0.0,51,6,1.0
lock,moving,lock_moving,37,1.96854383,6,0.04464485364719726,2.1555377141313996,0.0,2.1559999999999997,8.840000000000003,0.18305218285771058,8.83810454217142,0.0,8.840000000000003,True,fast,30.688000000000002,10.0,60.688,-15.17843618754781,1.1865234375,0.0,1068,49,1.0
lock,moving,lock_moving,37,1.96854383,7,0.0,0.088,0.0,0.088,16.64,0.0,16.64,0.0,16.64,True,fast,34.824,10.0,64.824,-54.20968602945281,0.0,0.0,128,2,1.0
lock,moving,lock_moving,2,6.49370796,0,-0.12986040522793935,36.60776967086569,0.0,36.608,43.03,-0.15264131438369294,43.02972926511558,0.0,43.03,True,fast,5.0,10.0,35.0,7.590428921292144,-0.2032470703125,0.0,331,832,1.0
lock,moving,lock_moving,2,6.49370796,1,0.0,1.98,0.0,1.98,3.3599999999999994,0.0,3.3599999999999994,0.0,3.3599999999999994,True,medium,31.04,10.0,61.04,-16.237466601489537,0.0,0.0,872,45,1.0
lock,moving,lock_moving,2,6.49370796,2,0.0,44.352,0.0,44.352,6.5,0.0,6.5,0.0,6.5,True,fast,5.0,10.0,35.0,10.915652227028673,0.0,0.0,50,1008,1.0
lock,moving,lock_moving,2,6.49370796,3,0.10471332904149885,3.2543157681333024,0.0,3.256,8.170000000000002,0.2627481260040067,8.165773902226379,0.0,8.170000000000002,True,fast,28.488,10.0,58.488,-10.479121913733493,1.84295654296875,0.0,909,74,1.0
lock,moving,lock_moving,2,6.49370796,4,0.0,0.044,0.0,0.044,8.820000000000007,0.0,8.820000000000007,0.0,8.820000000000007,True,fast,34.912,10.0,64.912,-58.753500316190014,0.0,0.0,914,1,1.0
lock,moving,lock_moving,2,6.49370796,5,0.0,0.264,0.0,0.264,6.5,0.0,6.5,0.0,6.5,True,fast,34.472,10.0,64.47200000000001,-43.08394465403776,0.0,0.0,50,6,1.0
lock,moving,lock_moving,2,6.49370796,6,-0.022357385137770126,2.1998863941871636,0.0,2.1999999999999997,4.170000000000016,-0.04237740728386445,4.169784665345686,0.0,4.170000000000016,True,medium,30.6,10.0,60.6,-14.930886559296283,-0.582275390625,0.0,1109,50,1.0
lock,moving,lock_moving,2,6.49370796,7,0.0,0.088,0.0,0.088,16.64,0.0,16.64,0.0,16.64,True,fast,34.824,10.0,64.824,-54.20968602945281,0.0,0.0,128,2,1.0
lock,moving,lock_moving,7,7.7437015,0,-0.13032865188140547,36.739768840351985,0.0,36.739999999999995,43.03,-0.15264131438369294,43.02972926511558,0.0,43.03,True,fast,5.0,10.0,35.0,7.652784860992455,-0.2032470703125,0.0,331,835,1.0
lock,moving,lock_moving,7,7.7437015,1,0.0,1.98,0.0,1.98,3.230000000000004,0.0,3.230000000000004,0.0,3.230000000000004,True,medium,31.04,10.0,61.04,-16.237466601489537,0.0,0.0,871,45,1.0
lock,moving,lock_moving,7,7.7437015,2,0.0,44.352,0.0,44.352,6.63,0.0,6.63,0.0,6.63,True,fast,5.0,10.0,35.0,10.915652227028673,0.0,0.0,51,1008,1.0
lock,moving,lock_moving,7,7.7437015,3,0.056260928627250434,2.5073688814990907,0.0,2.508,6.890000000000015,0.15456052561473538,6.888266185617533,0.0,6.890000000000015,True,fast,29.984,10.0,59.984,-13.363696517604694,1.285400390625,0.0,1053,57,1.0
lock,moving,lock_moving,7,7.7437015,4,0.0,0.044,0.0,0.044,8.820000000000007,0.0,8.820000000000007,0.0,8.820000000000007,True,fast,34.912,10.0,64.912,-58.753500316190014,0.0,0.0,914,1,1.0
lock,moving,lock_moving,7,7.7437015,5,0.0,0.264,0.0,0.264,6.63,0.0,6.63,0.0,6.63,True,fast,34.472,10.0,64.47200000000001,-43.08394465403776,0.0,0.0,51,6,1.0
lock,moving,lock_moving,7,7.7437015,6,-0.023690375963491588,2.287877349441335,0.0,2.288,7.030000000000001,-0.07278992265006377,7.029623149725781,0.0,7.030000000000001,True,fast,30.424,10.0,60.424,-14.454627101706741,-0.59326171875,0.0,1131,52,1.0
lock,moving,lock_moving,7,7.7437015,7,0.0,0.088,0.0,0.088,16.64,0.0,16.64,0.0,16.64,True,fast,34.824,10.0,64.824,-54.20968602945281,0.0,0.0,128,2,1.0
lock,moving,lock_moving,20,10.9937027,0,-0.13017256966358343,36.69576911718989,0.0,36.696,43.03,-0.15264131438369294,43.02972926511558,0.0,43.03,True,fast,5.0,10.0,35.0,7.63202440743386,-0.2032470703125,0.0,331,834,1.0
lock,moving,lock_moving,20,10.9937027,1,0.0,1.98,0.0,1.98,2.969999999999999,0.0,2.969999999999999,0.0,2.969999999999999,True,medium,31.04,10.0,61.04,-16.237466601489537,0.0,0.0,869,45,1.0
lock,moving,lock_moving,20,10.9937027,2,0.0,44.352,0.0,44.352,6.63,0.0,6.63,0.0,6.63,True,fast,5.0,10.0,35.0,10.915652227028673,0.0,0.0,51,1008,1.0
lock,moving,lock_moving,20,10.9937027,3,0.05132575944942144,2.2874242427711,0.0,2.288,6.890000000000015,0.15456052561473538,6.888266185617532,0.0,6.890000000000015,True,fast,30.424,10.0,60.424,-14.454627101706741,1.285400390625,0.0,1053,52,1.0
lock,moving,lock_moving,20,10.9937027,4,0.0,0.044,0.0,0.044,8.689999999999998,0.0,8.689999999999998,0.0,8.689999999999998,True,fast,34.912,10.0,64.912,-58.753500316190014,0.0,0.0,913,1,1.0
lock,moving,lock_moving,20,10.9937027,5,0.0,0.264,0.0,0.264,6.63,0.0,6.63,0.0,6.63,True,fast,34.472,10.0,64.47200000000001,-43.08394465403776,0.0,0.0,51,6,1.0
lock,moving,lock_moving,20,10.9937027,6,-0.06316743754227361,2.2871278658689684,0.0,2.288,9.740000000000009,-0.26890333988712656,9.73628733110305,0.0,9.740000000000009,True,fast,30.424,10.0,60.424,-14.454627101706741,-1.58203125,0.0,998,52,1.0
lock,moving,lock_moving,20,10.9937027,7,0.0,0.088,0.0,0.088,16.64,0.0,16.64,0.0,16.64,True,fast,34.824,10.0,64.824,-54.20968602945281,0.0,0.0,128,2,1.0
lock,moving,lock_moving,22,11.493702805,0,-0.13017256966358343,36.69576911718989,0.0,36.696,43.03,-0.15264131438369294,43.02972926511558,0.0,43.03,True,fast,5.0,10.0,35.0,7.63202440743386,-0.2032470703125,0.0,331,834,1.0
