# CSV-File created with merge-csv.com
# -----------------------------------------------------------

frame,trackID,range,x,y,z,vx,vy,vz,speed,ax,ay,az,peakVal,peak_mean,peak_std,speed_mean,speed_std,energy_xyz,track_duration,dopplerIdx,label
503,14,1.5007322431483239,-0.375,1.453125,0.0,-0.0234375,0.0859375,0.0,0.08907620508587015,-0.046875,0.080078125,0.0,25,18.25,4.085033659592048,0.02830875677774341,0.03644405353735672,0.002048492431640625,4,23,Table_tennis1
503,19,1.5872694914464156,-0.79296875,1.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,18,0.0,0.0,0.0,0.0,1,-5,Table_tennis1
503,21,1.5000457756687169,0.1875,1.48828125,0.0,0.09765625,0.078125,0.0,0.12506102026236032,0.09765625,0.078125,0.0,18,14.5,3.5,0.06253051013118016,0.06253051013118016,0.0,2,23,Table_tennis1
503,22,1.6768007533996288,-0.26171875,1.65625,0.0,0.03515625,0.09765625,0.0,0.10379164262176893,0.01953125,0.1875,0.0,50,46.2,8.6,0.04576082398344325,0.04579157970417259,0.003484649658203125,10,3,Table_tennis1
504,4,1.2358204551089227,-0.42578125,1.16015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85,81.90625,2.5044881587861423,0.0026294750034836444,0.010183912897760845,5.358457565307617e-05,32,0,Table_tennis1
504,7,1.5889797252900404,-0.1484375,1.58203125,0.0,0.1015625,0.01171875,0.0,0.1022363463148625,0.1015625,0.01171875,0.0,35,42.5,7.483314773547883,0.044958374914433656,0.03448607126413305,0.005125999450683594,8,-5,Table_tennis1
504,11,1.411583851468471,-0.21875,1.39453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,16.5,1.5,0.0,0.0,0.0,2,-4,Table_tennis1
504,12,1.4106809532821818,0.44140625,1.33984375,0.0,-0.1328125,0.05078125,0.0,0.14218964627501013,-0.1328125,0.05078125,0.0,12,13.333333333333334,0.9428090415820634,0.04739654875833671,0.06702884206371745,0.004492865668402778,3,16,Table_tennis1
504,13,1.0604371634090644,-0.46484375,0.953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,44,0.0,0.0,0.0,0.0,1,5,Table_tennis1
504,14,1.5007322431483239,-0.375,1.453125,0.0,-0.0234375,0.0859375,0.0,0.08907620508587015,-0.046875,0.080078125,0.0,25,18.25,4.085033659592048,0.02830875677774341,0.03644405353735672,0.002048492431640625,4,23,Table_tennis1
504,19,1.5872694914464156,-0.79296875,1.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,18,0.0,0.0,0.0,0.0,1,-5,Table_tennis1
504,21,1.5000457756687169,0.1875,1.48828125,0.0,0.09765625,0.078125,0.0,0.12506102026236032,0.09765625,0.078125,0.0,18,14.5,3.5,0.06253051013118016,0.06253051013118016,0.0,2,23,Table_tennis1
504,22,1.6768007533996288,-0.26171875,1.65625,0.0,0.03515625,0.09765625,0.0,0.10379164262176893,0.01953125,0.1875,0.0,50,46.2,8.6,0.04576082398344325,0.04579157970417259,0.003484649658203125,10,3,Table_tennis1
505,4,1.2358204551089227,-0.42578125,1.16015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81,81.87878787878788,2.4711373379242563,0.0025497939427720187,0.010038548791247248,5.201159320477502e-05,33,0,Table_tennis1
505,7,1.5889797252900404,-0.1484375,1.58203125,0.0,0.1015625,0.01171875,0.0,0.1022363463148625,0.1015625,0.01171875,0.0,35,42.5,7.483314773547883,0.044958374914433656,0.03448607126413305,0.005125999450683594,8,-5,Table_tennis1
505,11,1.411583851468471,-0.21875,1.39453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,16.5,1.5,0.0,0.0,0.0,2,-4,Table_tennis1
505,12,1.4106809532821818,0.44140625,1.33984375,0.0,-0.1328125,0.05078125,0.0,0.14218964627501013,-0.1328125,0.05078125,0.0,12,13.333333333333334,0.9428090415820634,0.04739654875833671,0.06702884206371745,0.004492865668402778,3,16,Table_tennis1
505,13,1.0604371634090644,-0.46484375,0.953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,44,0.0,0.0,0.0,0.0,1,5,Table_tennis1
505,14,1.5007322431483239,-0.375,1.453125,0.0,-0.0234375,0.0859375,0.0,0.08907620508587015,-0.046875,0.080078125,0.0,25,18.25,4.085033659592048,0.02830875677774341,0.03644405353735672,0.002048492431640625,4,23,Table_tennis1
505,19,1.5872694914464156,-0.79296875,1.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,18,0.0,0.0,0.0,0.0,1,-5,Table_tennis1
505,21,1.5000457756687169,0.1875,1.48828125,0.0,0.09765625,0.078125,0.0,0.12506102026236032,0.09765625,0.078125,0.0,18,14.5,3.5,0.06253051013118016,0.06253051013118016,0.0,2,23,Table_tennis1
505,22,1.677378500164021,-0.2109375,1.6640625,0.0,0.00634765625,0.0009765625,0.0,0.00642233712791304,-0.02880859375,-0.0966796875,0.0,53,46.81818181818182,8.42958191369355,0.04218459790566778,0.04510142201302391,0.0037713169066373965,11,0,Table_tennis1
506,4,1.2358204551089227,-0.42578125,1.16015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81,81.8529411764706,2.4390493922256398,0.002474800003278724,0.009899200013114897,5.052823921388408e-05,34,0,Table_tennis1
506,7,1.5889797252900404,-0.1484375,1.58203125,0.0,0.1015625,0.01171875,0.0,0.1022363463148625,0.1015625,0.01171875,0.0,35,42.5,7.483314773547883,0.044958374914433656,0.03448607126413305,0.005125999450683594,8,-5,Table_tennis1
506,11,1.411583851468471,-0.21875,1.39453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,16.5,1.5,0.0,0.0,0.0,2,-4,Table_tennis1
506,12,1.4106809532821818,0.44140625,1.33984375,0.0,-0.1328125,0.05078125,0.0,0.14218964627501013,-0.1328125,0.05078125,0.0,12,13.333333333333334,0.9428090415820634,0.04739654875833671,0.06702884206371745,0.004492865668402778,3,16,Table_tennis1
506,13,1.0604371634090644,-0.46484375,0.953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,44,0.0,0.0,0.0,0.0,1,5,Table_tennis1
506,14,1.5007322431483239,-0.375,1.453125,0.0,-0.0234375,0.0859375,0.0,0.08907620508587015,-0.046875,0.080078125,0.0,25,18.25,4.085033659592048,0.02830875677774341,0.03644405353735672,0.002048492431640625,4,23,Table_tennis1
506,19,1.5872694914464156,-0.79296875,1.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,18,0.0,0.0,0.0,0.0,1,-5,Table_tennis1
506,21,1.5000457756687169,0.1875,1.48828125,0.0,0.09765625,0.078125,0.0,0.12506102026236032,0.09765625,0.078125,0.0,18,14.5,3.5,0.06253051013118016,0.06253051013118016,0.0,2,23,Table_tennis1
506,22,1.677378500164021,-0.2109375,1.6640625,0.0,0.00634765625,0.0009765625,0.0,0.00642233712791304,-0.02880859375,-0.0966796875,0.0,53,46.81818181818182,8.42958191369355,0.04218459790566778,0.04510142201302391,0.0037713169066373965,11,0,Table_tennis1
507,4,1.2358204551089227,-0.42578125,1.16015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86,81.97142857142858,2.50126498608449,0.002404091431756475,0.009765465559922927,4.912707270408163e-05,35,0,Table_tennis1
507,7,1.5889797252900404,-0.1484375,1.58203125,0.0,0.1015625,0.01171875,0.0,0.1022363463148625,0.1015625,0.01171875,0.0,35,42.5,7.483314773547883,0.044958374914433656,0.03448607126413305,0.005125999450683594,8,-5,Table_tennis1
507,11,1.411583851468471,-0.21875,1.39453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,16.5,1.5,0.0,0.0,0.0,2,-4,Table_tennis1
507,12,1.4106809532821818,0.44140625,1.33984375,0.0,-0.1328125,0.05078125,0.0,0.14218964627501013,-0.1328125,0.05078125,0.0,12,13.333333333333334,0.9428090415820634,0.04739654875833671,0.06702884206371745,0.004492865668402778,3,16,Table_tennis1
507,13,1.0604371634090644,-0.46484375,0.953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,44,0.0,0.0,0.0,0.0,1,5,Table_tennis1
507,14,1.5007322431483239,-0.375,1.453125,0.0,-0.0234375,0.0859375,0.0,0.08907620508587015,-0.046875,0.080078125,0.0,25,18.25,4.085033659592048,0.02830875677774341,0.03644405353735672,0.002048492431640625,4,23,Table_tennis1
507,19,1.5872694914464156,-0.79296875,1.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,18,0.0,0.0,0.0,0.0,1,-5,Table_tennis1
507,21,1.5000457756687169,0.1875,1.48828125,0.0,0.09765625,0.078125,0.0,0.12506102026236032,0.09765625,0.078125,0.0,18,14.5,3.5,0.06253051013118016,0.06253051013118016,0.0,2,23,Table_tennis1
507,22,1.677378500164021,-0.2109375,1.6640625,0.0,0.00634765625,0.0009765625,0.0,0.00642233712791304,-0.02880859375,-0.0966796875,0.0,53,46.81818181818182,8.42958191369355,0.04218459790566778,0.04510142201302391,0.0037713169066373965,11,0,Table_tennis1
508,4,1.2358204551089227,-0.42578125,1.16015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82,81.97222222222223,2.4662850055082974,0.002337311114207684,0.009636980603808383,4.7801453390239196e-05,36,0,Table_tennis1
508,7,1.5889797252900404,-0.1484375,1.58203125,0.0,0.1015625,0.01171875,0.0,0.1022363463148625,0.1015625,0.01171875,0.0,35,42.5,7.483314773547883,0.044958374914433656,0.03448607126413305,0.005125999450683594,8,-5,Table_tennis1
508,11,1.411583851468471,-0.21875,1.39453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,16.5,1.5,0.0,0.0,0.0,2,-4,Table_tennis1
508,12,1.4106809532821818,0.44140625,1.33984375,0.0,-0.1328125,0.05078125,0.0,0.14218964627501013,-0.1328125,0.05078125,0.0,12,13.333333333333334,0.9428090415820634,0.04739654875833671,0.06702884206371745,0.004492865668402778,3,16,Table_tennis1
508,13,1.0604371634090644,-0.46484375,0.953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,44,0.0,0.0,0.0,0.0,1,5,Table_tennis1
508,14,1.5007322431483239,-0.375,1.453125,0.0,-0.0234375,0.0859375,0.0,0.08907620508587015,-0.046875,0.080078125,0.0,25,18.25,4.085033659592048,0.02830875677774341,0.03644405353735672,0.002048492431640625,4,23,Table_tennis1
508,19,1.5872694914464156,-0.79296875,1.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,18,0.0,0.0,0.0,0.0,1,-5,Table_tennis1
508,21,1.5000457756687169,0.1875,1.48828125,0.0,0.09765625,0.078125,0.0,0.12506102026236032,0.09765625,0.078125,0.0,18,14.5,3.5,0.06253051013118016,0.06253051013118016,0.0,2,23,Table_tennis1
508,22,1.677378500164021,-0.2109375,1.6640625,0.0,0.00634765625,0.0009765625,0.0,0.00642233712791304,-0.02880859375,-0.0966796875,0.0,53,46.81818181818182,8.42958191369355,0.04218459790566778,0.04510142201302391,0.0037713169066373965,11,0,Table_tennis1
509,4,1.2358204551089227,-0.42578125,1.16015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78,81.86486486486487,2.516563102050763,0.0022741405435534223,0.009513412437558115,4.654543690650109e-05,37,0,Table_tennis1
509,7,1.5889797252900404,-0.1484375,1.58203125,0.0,0.1015625,0.01171875,0.0,0.1022363463148625,0.1015625,0.01171875,0.0,35,42.5,7.483314773547883,0.044958374914433656,0.03448607126413305,0.005125999450683594,8,-5,Table_tennis1
509,11,1.411583851468471,-0.21875,1.39453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,16.5,1.5,0.0,0.0,0.0,2,-4,Table_tennis1
509,12,1.4106809532821818,0.44140625,1.33984375,0.0,-0.1328125,0.05078125,0.0,0.14218964627501013,-0.1328125,0.05078125,0.0,12,13.333333333333334,0.9428090415820634,0.04739654875833671,0.06702884206371745,0.004492865668402778,3,16,Table_tennis1
509,13,1.0604371634090644,-0.46484375,0.953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,44,0.0,0.0,0.0,0.0,1,5,Table_tennis1
509,14,1.5007322431483239,-0.375,1.453125,0.0,-0.0234375,0.0859375,0.0,0.08907620508587015,-0.046875,0.080078125,0.0,25,18.25,4.085033659592048,0.02830875677774341,0.03644405353735672,0.002048492431640625,4,23,Table_tennis1
509,19,1.5872694914464156,-0.79296875,1.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,18,0.0,0.0,0.0,0.0,1,-5,Table_tennis1
509,21,1.5000457756687169,0.1875,1.48828125,0.0,0.09765625,0.078125,0.0,0.12506102026236032,0.09765625,0.078125,0.0,18,14.5,3.5,0.06253051013118016,0.06253051013118016,0.0,2,23,Table_tennis1
509,22,1.677378500164021,-0.2109375,1.6640625,0.0,0.00634765625,0.0009765625,0.0,0.00642233712791304,-0.02880859375,-0.0966796875,0.0,53,46.81818181818182,8.42958191369355,0.04218459790566778,0.04510142201302391,0.0037713169066373965,11,0,Table_tennis1
510,4,1.2358204551089227,-0.42578125,1.16015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84,81.92105263157895,2.5066393831642233,0.0022142947397757007,0.009394456956246596,4.535368605003463e-05,38,0,Table_tennis1
510,7,1.5889797252900404,-0.1484375,1.58203125,0.0,0.1015625,0.01171875,0.0,0.1022363463148625,0.1015625,0.01171875,0.0,35,42.5,7.483314773547883,0.044958374914433656,0.03448607126413305,0.005125999450683594,8,-5,Table_tennis1
510,11,1.411583851468471,-0.21875,1.39453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,16.5,1.5,0.0,0.0,0.0,2,-4,Table_tennis1
510,12,1.4106809532821818,0.44140625,1.33984375,0.0,-0.1328125,0.05078125,0.0,0.14218964627501013,-0.1328125,0.05078125,0.0,12,13.333333333333334,0.9428090415820634,0.04739654875833671,0.06702884206371745,0.004492865668402778,3,16,Table_tennis1
510,13,1.0604371634090644,-0.46484375,0.953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,44,0.0,0.0,0.0,0.0,1,5,Table_tennis1
510,14,1.5007322431483239,-0.375,1.453125,0.0,-0.0234375,0.0859375,0.0,0.08907620508587015,-0.046875,0.080078125,0.0,25,18.25,4.085033659592048,0.02830875677774341,0.03644405353735672,0.002048492431640625,4,23,Table_tennis1
510,19,1.5872694914464156,-0.79296875,1.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,18,0.0,0.0,0.0,0.0,1,-5,Table_tennis1
510,21,1.5000457756687169,0.1875,1.48828125,0.0,0.09765625,0.078125,0.0,0.12506102026236032,0.09765625,0.078125,0.0,18,14.5,3.5,0.06253051013118016,0.06253051013118016,0.0,2,23,Table_tennis1
510,22,1.677378500164021,-0.2109375,1.6640625,0.0,0.00634765625,0.0009765625,0.0,0.00642233712791304,-0.02880859375,-0.0966796875,0.0,53,46.81818181818182,8.42958191369355,0.04218459790566778,0.04510142201302391,0.0037713169066373965,11,0,Table_tennis1
511,4,1.2358204551089227,-0.42578125,1.16015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,81.7948717948718,2.5936756136208805,0.0021575179515763237,0.00927983559447153,4.4221395258053916e-05,39,0,Table_tennis1
511,7,1.5889797252900404,-0.1484375,1.58203125,0.0,0.1015625,0.01171875,0.0,0.1022363463148625,0.1015625,0.01171875,0.0,35,42.5,7.483314773547883,0.044958374914433656,0.03448607126413305,0.005125999450683594,8,-5,Table_tennis1
511,11,1.411583851468471,-0.21875,1.39453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,16.5,1.5,0.0,0.0,0.0,2,-4,Table_tennis1
511,12,1.4106809532821818,0.44140625,1.33984375,0.0,-0.1328125,0.05078125,0.0,0.14218964627501013,-0.1328125,0.05078125,0.0,12,13.333333333333334,0.9428090415820634,0.04739654875833671,0.06702884206371745,0.004492865668402778,3,16,Table_tennis1
511,13,1.0604371634090644,-0.46484375,0.953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,44,0.0,0.0,0.0,0.0,1,5,Table_tennis1
511,14,1.5007322431483239,-0.375,1.453125,0.0,-0.0234375,0.0859375,0.0,0.08907620508587015,-0.046875,0.080078125,0.0,25,18.25,4.085033659592048,0.02830875677774341,0.03644405353735672,0.002048492431640625,4,23,Table_tennis1
511,19,1.5872694914464156,-0.79296875,1.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,18,0.0,0.0,0.0,0.0,1,-5,Table_tennis1
511,21,1.5000457756687169,0.1875,1.48828125,0.0,0.09765625,0.078125,0.0,0.12506102026236032,0.09765625,0.078125,0.0,18,14.5,3.5,0.06253051013118016,0.06253051013118016,0.0,2,23,Table_tennis1
511,22,1.677378500164021,-0.2109375,1.6640625,0.0,0.00634765625,0.0009765625,0.0,0.00642233712791304,-0.02880859375,-0.0966796875,0.0,53,46.81818181818182,8.42958191369355,0.04218459790566778,0.04510142201302391,0.0037713169066373965,11,0,Table_tennis1
512,4,1.2358204551089227,-0.42578125,1.16015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79,81.725,2.5979559272628165,0.0021035800027869155,0.009169292651801173,4.314422607421875e-05,40,0,Table_tennis1
512,7,1.5889797252900404,-0.1484375,1.58203125,0.0,0.1015625,0.01171875,0.0,0.1022363463148625,0.1015625,0.01171875,0.0,35,42.5,7.483314773547883,0.044958374914433656,0.03448607126413305,0.005125999450683594,8,-5,Table_tennis1
512,11,1.411583851468471,-0.21875,1.39453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,16.5,1.5,0.0,0.0,0.0,2,-4,Table_tennis1
512,12,1.4106809532821818,0.44140625,1.33984375,0.0,-0.1328125,0.05078125,0.0,0.14218964627501013,-0.1328125,0.05078125,0.0,12,13.333333333333334,0.9428090415820634,0.04739654875833671,0.06702884206371745,0.004492865668402778,3,16,Table_tennis1
512,13,1.0604371634090644,-0.46484375,0.953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,44,0.0,0.0,0.0,0.0,1,5,Table_tennis1
512,14,1.5007322431483239,-0.375,1.453125,0.0,-0.0234375,0.0859375,0.0,0.08907620508587015,-0.046875,0.080078125,0.0,25,18.25,4.085033659592048,0.02830875677774341,0.03644405353735672,0.002048492431640625,4,23,Table_tennis1
512,19,1.5872694914464156,-0.79296875,1.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,18,0.0,0.0,0.0,0.0,1,-5,Table_tennis1
512,21,1.5000457756687169,0.1875,1.48828125,0.0,0.09765625,0.078125,0.0,0.12506102026236032,0.09765625,0.078125,0.0,18,14.5,3.5,0.06253051013118016,0.06253051013118016,0.0,2,23,Table_tennis1
512,22,1.677378500164021,-0.2109375,1.6640625,0.0,0.00634765625,0.0009765625,0.0,0.00642233712791304,-0.02880859375,-0.0966796875,0.0,53,46.81818181818182,8.42958191369355,0.04218459790566778,0.04510142201302391,0.0037713169066373965,11,0,Table_tennis1
513,4,1.2358204551089227,-0.42578125,1.16015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84,81.78048780487805,2.589963698040641,0.002052273173450649,0.009062592950147953,4.211825178465199e-05,41,0,Table_tennis1
513,7,1.5889797252900404,-0.1484375,1.58203125,0.0,0.1015625,0.01171875,0.0,0.1022363463148625,0.1015625,0.01171875,0.0,35,42.5,7.483314773547883,0.044958374914433656,0.03448607126413305,0.005125999450683594,8,-5,Table_tennis1
513,11,1.411583851468471,-0.21875,1.39453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,16.5,1.5,0.0,0.0,0.0,2,-4,Table_tennis1
513,12,1.4106809532821818,0.44140625,1.33984375,0.0,-0.1328125,0.05078125,0.0,0.14218964627501013,-0.1328125,0.05078125,0.0,12,13.333333333333334,0.9428090415820634,0.04739654875833671,0.06702884206371745,0.004492865668402778,3,16,Table_tennis1
513,13,1.0604371634090644,-0.46484375,0.953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,44,0.0,0.0,0.0,0.0,1,5,Table_tennis1
513,14,1.5007322431483239,-0.375,1.453125,0.0,-0.0234375,0.0859375,0.0,0.08907620508587015,-0.046875,0.080078125,0.0,25,18.25,4.085033659592048,0.02830875677774341,0.03644405353735672,0.002048492431640625,4,23,Table_tennis1
513,19,1.5872694914464156,-0.79296875,1.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,18,0.0,0.0,0.0,0.0,1,-5,Table_tennis1
513,21,1.5000457756687169,0.1875,1.48828125,0.0,0.09765625,0.078125,0.0,0.12506102026236032,0.09765625,0.078125,0.0,18,14.5,3.5,0.06253051013118016,0.06253051013118016,0.0,2,23,Table_tennis1
513,22,1.677378500164021,-0.2109375,1.6640625,0.0,0.00634765625,0.0009765625,0.0,0.00642233712791304,-0.02880859375,-0.0966796875,0.0,53,46.81818181818182,8.42958191369355,0.04218459790566778,0.04510142201302391,0.0037713169066373965,11,0,Table_tennis1
853,3,1.1482846943410039,-0.32421875,1.1015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,92,0.0,0.0,0.0,0.0,1,0,Table_tennis2
853,4,1.498906054544968,-0.234375,1.48046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102,102,0.0,0.0,0.0,0.0,1,0,Table_tennis2
854,3,1.1475669000276465,-0.359375,1.08984375,0.0,-0.03515625,-0.01171875,0.0,0.037057941330098196,-0.03515625,-0.01171875,0.0,92,92,0.0,0.018528970665049098,0.018528970665049098,0.0,2,0,Table_tennis2
854,4,1.498906054544968,-0.234375,1.48046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,102.5,0.5,0.0,0.0,0.0,2,0,Table_tennis2
855,3,1.1482846943410039,-0.32421875,1.1015625,0.0,0.03515625,0.01171875,0.0,0.037057941330098196,0.0703125,0.0234375,0.0,93,92.33333333333333,0.4714045207910317,0.024705294220065465,0.017469281074217108,0.00030517578125,3,0,Table_tennis2
855,4,1.498906054544968,-0.234375,1.48046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105,103.33333333333333,1.247219128924647,0.0,0.0,0.0,3,0,Table_tennis2
856,3,1.1475669000276465,-0.359375,1.08984375,0.0,-0.03515625,-0.01171875,0.0,0.037057941330098196,-0.0703125,-0.0234375,0.0,93,92.5,0.5,0.027793455997573647,0.016046559301909163,0.00034332275390625,4,0,Table_tennis2
856,4,1.498906054544968,-0.234375,1.48046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105,103.75,1.299038105676658,0.0,0.0,0.0,4,0,Table_tennis2
857,3,1.1482846943410039,-0.32421875,1.1015625,0.0,0.03515625,0.01171875,0.0,0.037057941330098196,0.0703125,0.0234375,0.0,90,92,1.0954451150103321,0.029646353064078555,0.014823176532039278,0.00032958984375,5,0,Table_tennis2
857,4,1.498906054544968,-0.234375,1.48046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,103.6,1.2,0.0,0.0,0.0,5,0,Table_tennis2
858,3,1.1482846943410039,-0.32421875,1.1015625,0.0,0.0,0.0,0.0,0.0,-0.03515625,-0.01171875,0.0,93,92.16666666666667,1.0671873729054748,0.024705294220065465,0.017469281074217108,0.00030517578125,6,0,Table_tennis2
858,4,1.498906054544968,-0.234375,1.48046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,103.5,1.118033988749895,0.0,0.0,0.0,6,0,Table_tennis2
859,3,1.1482846943410039,-0.32421875,1.1015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94,92.42857142857143,1.178030178747903,0.021175966474341827,0.018338924916467617,0.00028026347257653064,7,0,Table_tennis2
859,4,1.498906054544968,-0.234375,1.48046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104,103.57142857142857,1.0497813183356477,0.0,0.0,0.0,7,0,Table_tennis2
860,3,1.1482846943410039,-0.32421875,1.1015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94,92.625,1.2183492931011204,0.018528970665049098,0.018528970665049098,0.0002574920654296875,8,0,Table_tennis2
860,4,1.498906054544968,-0.234375,1.48046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,103.5,1.0,0.0,0.0,0.0,8,0,Table_tennis2
861,3,1.1475669000276465,-0.359375,1.08984375,0.0,-0.03515625,-0.01171875,0.0,0.037057941330098196,-0.03515625,-0.01171875,0.0,94,92.77777777777777,1.227262335243029,0.020587745183387886,0.018414239093399676,0.00030517578125,9,0,Table_tennis2
861,4,1.498906054544968,-0.234375,1.48046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102,103.33333333333333,1.0540925533894598,0.0,0.0,0.0,9,0,Table_tennis2
862,3,1.1475669000276465,-0.359375,1.08984375,0.0,0.0,0.0,0.0,0.0,0.03515625,0.01171875,0.0,95,93,1.3416407864998738,0.018528970665049098,0.018528970665049098,0.00032958984375,10,0,Table_tennis2
862,4,1.498906054544968,-0.234375,1.48046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,103.1,1.2206555615733703,0.0,0.0,0.0,10,0,Table_tennis2
863,3,1.1475669000276465,-0.359375,1.08984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90,92.72727272727273,1.5427784316797402,0.01684451878640827,0.01845224581927071,0.0003404853757747934,11,0,Table_tennis2
863,4,1.498906054544968,-0.234375,1.48046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102,103,1.2060453783110545,0.0,0.0,0.0,11,0,Table_tennis2
864,3,1.1475669000276465,-0.359375,1.08984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94,92.83333333333333,1.5184055965240497,0.015440808887540914,0.018269811458857137,0.00034332275390625,12,0,Table_tennis2
864,4,1.498906054544968,-0.234375,1.48046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102,102.91666666666667,1.1873172373979173,0.0,0.0,0.0,12,0,Table_tennis2
865,3,1.1475669000276465,-0.359375,1.08984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97,93.15384615384616,1.8332885058173822,0.014253054357730076,0.018028846153846156,0.0003412912583210059,13,0,Table_tennis2
865,4,1.498906054544968,-0.234375,1.48046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102,102.84615384615384,1.166596222161777,0.0,0.0,0.0,13,0,Table_tennis2
866,3,1.1482846943410039,-0.32421875,1.1015625,0.0,0.03515625,0.01171875,0.0,0.037057941330098196,0.03515625,0.01171875,0.0,91,93,1.8516401995451028,0.01588197485575637,0.018338924916467617,0.00034332275390625,14,0,Table_tennis2
866,4,1.498906054544968,-0.234375,1.48046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105,103,1.2535663410560174,0.0,0.0,0.0,14,0,Table_tennis2
867,3,1.1482846943410039,-0.32421875,1.1015625,0.0,0.0,0.0,0.0,0.0,-0.03515625,-0.01171875,0.0,91,92.86666666666666,1.8571184369578826,0.014823176532039278,0.018154609435347267,0.000341796875,15,0,Table_tennis2
867,4,1.498906054544968,-0.234375,1.48046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108,103.33333333333333,1.7384539747207064,0.0,0.0,0.0,15,0,Table_tennis2
868,3,1.1475669000276465,-0.359375,1.08984375,0.0,-0.03515625,-0.01171875,0.0,0.037057941330098196,-0.03515625,-0.01171875,0.0,92,92.8125,1.8103435447450298,0.01621284933191796,0.01838364316114912,0.00034332275390625,16,0,Table_tennis2
